TXN_ID,Product,Store,Date,Revenue,Quantity
JSON_02951,Keyboard,London-01,2023-05-06,598.0203724154206,2.0
JSON_02953,Laptop,NYC-02,2023-01-14,4714.839546907082,4.0
JSON_02954,Cables,Tokyo-04,2023-01-04,2811.2442040941055,2.0
JSON_02955,TV,Tokyo-04,2023-03-08,225.31972869499512,2.0
JSON_02956,Phone,NYC-02,2023-01-22,331.1915752636721,1.0
JSON_02957,Phone,Berlin-03,2023-05-23,1133.4346649740269,4.0
JSON_02959,Mouse,Paris-05,2023-01-31,1222.3460111822606,3.0
JSON_02961,Keyboard,London-01,2023-03-28,840.5603169088698,2.0
JSON_02965,Monitor,Paris-05,2023-06-15,984.8394148313773,1.0
JSON_02966,Monitor,NYC-02,2023-05-03,2790.151067651427,2.0
JSON_02967,Keyboard,Tokyo-04,2023-04-21,333.8701249263153,3.0
JSON_02968,Keyboard,Paris-05,2023-02-17,1240.2372918072617,1.0
JSON_02969,Keyboard,Paris-05,2023-05-29,995.3196393509181,3.0
JSON_02970,Cables,Berlin-03,2023-05-16,177.02971855317455,1.0
JSON_02971,Cables,Tokyo-04,2023-06-27,2453.6661118369893,3.0
JSON_02972,Keyboard,Tokyo-04,2023-04-04,5878.976721602805,4.0
JSON_02975,Phone,Berlin-03,2023-01-20,1791.4181732903521,4.0
JSON_02976,Cables,London-01,2023-01-02,4896.830310367835,4.0
JSON_02977,Mouse,Tokyo-04,2023-04-19,2934.4279353038983,2.0
JSON_02978,Mouse,Berlin-03,2023-02-18,1245.094221765269,1.0
JSON_02979,Laptop,Berlin-03,2023-02-14,611.4658927648469,1.0
JSON_02980,Mouse,London-01,2023-01-24,116.09243126336476,1.0
JSON_02988,Keyboard,London-01,2023-03-28,2370.740656240621,3.0
JSON_02991,Mouse,NYC-02,2023-01-07,829.5902727821348,1.0
JSON_02992,Keyboard,Paris-05,2023-06-03,1024.5152490765986,2.0
JSON_02993,Cables,NYC-02,2023-04-29,2593.101519787052,3.0
JSON_02996,Cables,Berlin-03,2023-06-03,116.59854673218047,1.0
JSON_02997,Monitor,Tokyo-04,2023-01-03,2562.496244867254,2.0
JSON_02999,Keyboard,Tokyo-04,2023-01-16,2482.4671083701865,2.0
JSON_03000,TV,London-01,2023-05-05,543.9972639165198,2.0
JSON_03001,TV,NYC-02,2023-04-13,988.593835326445,2.0
JSON_03002,Mouse,Tokyo-04,2023-01-13,3805.462636261712,3.0
JSON_03003,Monitor,Paris-05,2023-01-12,593.6757940711586,2.0
JSON_03004,Keyboard,Paris-05,2023-01-06,720.6756677787738,1.0
JSON_03005,Mouse,Paris-05,2023-01-10,2119.068721220017,2.0
JSON_03006,Mouse,NYC-02,2023-03-09,234.10150218621538,4.0
JSON_03007,Mouse,Paris-05,2023-02-22,1002.495542052093,2.0
JSON_03008,Laptop,London-01,2023-02-03,1103.3837380689558,1.0
JSON_03009,Cables,London-01,2023-06-26,1820.864643839696,3.0
JSON_03010,Phone,Berlin-03,2023-03-07,193.37372627130895,3.0
JSON_03012,Keyboard,NYC-02,2023-04-06,2213.61902665468,2.0
JSON_03017,Cables,Tokyo-04,2023-06-13,1019.5139311528687,2.0
JSON_03018,TV,Paris-05,2023-05-01,1288.322519160416,1.0
JSON_03019,Keyboard,Berlin-03,2023-05-16,3587.221299299631,3.0
JSON_03020,Keyboard,NYC-02,2023-02-20,2267.72957205606,2.0
JSON_03022,Monitor,London-01,2023-02-26,1113.9948033404894,2.0
JSON_03024,Cables,Tokyo-04,2023-03-03,306.93102810185525,1.0
JSON_03025,Laptop,Tokyo-04,2023-03-26,2068.654516583698,2.0
JSON_03027,Phone,London-01,2023-02-11,1111.542470911641,1.0
JSON_03028,Monitor,NYC-02,2023-02-11,4185.54776941316,3.0
JSON_03030,Cables,London-01,2023-05-25,501.3056162389655,1.0
JSON_03031,Mouse,London-01,2023-04-03,2257.209314575696,2.0
JSON_03032,Laptop,London-01,2023-06-17,2268.0260973924665,4.0
JSON_03033,Mouse,NYC-02,2023-01-13,5908.217813667448,4.0
JSON_03034,Cables,Paris-05,2023-06-07,1009.9858151645758,3.0
JSON_03036,Mouse,NYC-02,2023-02-25,304.65066733838967,3.0
JSON_03037,TV,Paris-05,2023-02-19,2976.383425387429,4.0
JSON_03039,Keyboard,Paris-05,2023-02-05,960.9471793539869,1.0
JSON_03040,Laptop,London-01,2023-01-15,2843.5544738797303,3.0
JSON_03041,Mouse,London-01,2023-06-14,2912.784163341236,2.0
JSON_03042,Phone,London-01,2023-06-21,1004.5770832385641,1.0
JSON_03043,Mouse,Berlin-03,2023-03-05,1861.333512085457,2.0
JSON_03044,Cables,Tokyo-04,2023-06-10,2322.724025816281,4.0
JSON_03046,TV,Tokyo-04,2023-01-28,1936.4416800297465,3.0
JSON_03048,Mouse,Berlin-03,2023-05-04,2697.157289340921,2.0
JSON_03050,Laptop,Paris-05,2023-03-10,3309.346118478823,3.0
JSON_03051,Phone,Paris-05,2023-03-10,2010.9602184157234,4.0
JSON_03052,TV,Berlin-03,2023-01-10,2172.5629256837206,2.0
JSON_03056,Monitor,London-01,2023-01-27,1196.6982619135006,2.0
JSON_03057,Monitor,Paris-05,2023-03-26,1137.9996903246156,3.0
JSON_03060,Phone,NYC-02,2023-04-07,838.1273415885267,1.0
JSON_03062,Monitor,Tokyo-04,2023-06-11,2455.0614147517826,3.0
JSON_03063,Laptop,Paris-05,2023-04-13,914.1153138095214,1.0
JSON_03067,Mouse,Berlin-03,2023-04-20,2314.212045472489,3.0
JSON_03068,Laptop,London-01,2023-01-04,4193.7825946771745,4.0
JSON_03069,Mouse,NYC-02,2023-05-23,4751.463661699376,4.0
JSON_03070,Monitor,Paris-05,2023-03-09,1001.7990446330258,1.0
JSON_03072,TV,Berlin-03,2023-04-01,338.1681626117273,1.0
JSON_03073,Phone,Paris-05,2023-06-04,349.5875169874149,1.0
JSON_03074,Mouse,NYC-02,2023-03-21,846.2917657496436,2.0
JSON_03075,Phone,Tokyo-04,2023-06-16,2833.0444171019126,2.0
JSON_03076,Monitor,Tokyo-04,2023-01-19,1317.7307617586957,1.0
JSON_03077,Keyboard,Berlin-03,2023-02-11,1324.7508493986863,2.0
JSON_03078,Monitor,Berlin-03,2023-04-21,1245.153331472699,3.0
JSON_03079,Phone,Paris-05,2023-02-19,491.0645925613484,1.0
JSON_03080,Keyboard,Berlin-03,2023-06-29,1009.4949749694563,1.0
JSON_03081,Laptop,Berlin-03,2023-02-25,5184.289303566364,4.0
JSON_03082,Keyboard,NYC-02,2023-04-15,1226.3688382217576,1.0
JSON_03083,Mouse,Tokyo-04,2023-06-05,1295.7003673154334,4.0
JSON_03084,TV,Paris-05,2023-04-27,2691.103531050813,3.0
JSON_03085,Monitor,Tokyo-04,2023-01-07,3691.13869455724,3.0
JSON_03086,Phone,NYC-02,2023-01-27,2496.284674423565,4.0
JSON_03087,Mouse,NYC-02,2023-02-09,3319.459374265985,4.0
JSON_03089,TV,London-01,2023-01-02,2344.3826647360906,2.0
JSON_03091,Laptop,London-01,2023-03-28,2647.630454905194,4.0
JSON_03092,Phone,Berlin-03,2023-05-12,1291.6097244762389,2.0
JSON_03093,Monitor,London-01,2023-05-16,1411.8749974482498,1.0
JSON_03094,Phone,Berlin-03,2023-01-31,676.9541580487726,2.0
JSON_03095,Phone,Berlin-03,2023-05-24,1143.6202872189208,3.0
JSON_03096,TV,London-01,2023-05-20,5942.958231081351,4.0
JSON_03100,TV,Tokyo-04,2023-06-24,81.83257772168005,1.0
JSON_03101,Phone,Berlin-03,2023-04-03,1140.1482632180673,1.0
JSON_03102,TV,NYC-02,2023-01-15,402.8250938608337,2.0
JSON_03103,Mouse,NYC-02,2023-03-21,318.63885476171527,1.0
JSON_03104,Mouse,Berlin-03,2023-04-06,1038.6053763623604,1.0
JSON_03105,TV,Berlin-03,2023-04-10,861.9480133614726,1.0
JSON_03106,Monitor,London-01,2023-01-07,603.4480433360441,1.0
JSON_03107,Mouse,Paris-05,2023-06-21,217.8923494503848,3.0
JSON_03110,Mouse,NYC-02,2023-01-09,1182.4590228848797,2.0
JSON_03112,Keyboard,Berlin-03,2023-04-30,4778.742713129639,4.0
JSON_03113,Monitor,London-01,2023-06-05,3605.4326322273873,3.0
JSON_03115,Phone,Tokyo-04,2023-05-23,543.9807350067333,1.0
JSON_03118,Phone,London-01,2023-01-09,2693.289705943032,2.0
JSON_03119,Phone,Paris-05,2023-06-29,1019.3403133376155,2.0
JSON_03120,Monitor,Berlin-03,2023-02-17,792.8256265396107,4.0
JSON_03121,Monitor,Berlin-03,2023-06-08,2846.958379305461,2.0
JSON_03124,Keyboard,Paris-05,2023-06-20,1250.412050283952,1.0
JSON_03125,Monitor,Paris-05,2023-01-07,3387.231935632,4.0
JSON_03126,Mouse,NYC-02,2023-01-28,1403.492460157255,2.0
JSON_03127,Mouse,NYC-02,2023-01-01,903.0149002487192,2.0
JSON_03128,Mouse,NYC-02,2023-05-09,2650.187254351009,3.0
JSON_03129,Mouse,London-01,2023-02-22,1237.9429908082175,1.0
JSON_03130,Monitor,Berlin-03,2023-01-31,594.8045227405322,1.0
JSON_03131,Mouse,Paris-05,2023-01-04,3229.6451697470247,3.0
JSON_03132,Laptop,Berlin-03,2023-02-19,4857.3537036294865,4.0
JSON_03133,Phone,NYC-02,2023-02-03,1749.4303973163442,2.0
JSON_03135,Cables,London-01,2023-06-04,3714.105614533191,3.0
JSON_03136,Laptop,Tokyo-04,2023-06-02,250.54239204028224,2.0
JSON_03137,TV,Paris-05,2023-01-13,926.5520459682978,4.0
JSON_03138,Cables,NYC-02,2023-02-03,1131.0972904231442,1.0
JSON_03140,TV,Paris-05,2023-06-15,1951.4950958972556,4.0
JSON_03142,Phone,Paris-05,2023-01-04,502.3686823894528,1.0
JSON_03143,TV,London-01,2023-06-13,1428.7204159490154,1.0
JSON_03144,TV,Paris-05,2023-04-21,4251.920324024658,3.0
JSON_03147,TV,Tokyo-04,2023-01-03,3431.47556645015,3.0
JSON_03148,Keyboard,NYC-02,2023-01-07,5886.270812292021,4.0
JSON_03149,Laptop,NYC-02,2023-04-22,3764.902463112661,3.0
JSON_03150,Cables,London-01,2023-03-15,758.006725756701,3.0
JSON_03151,Mouse,NYC-02,2023-02-02,928.6211428407656,2.0
JSON_03152,Keyboard,NYC-02,2023-01-10,3162.668345629776,4.0
JSON_03153,TV,NYC-02,2023-02-27,4084.3934454206733,4.0
JSON_03154,Laptop,Berlin-03,2023-05-23,1434.1920929780579,2.0
JSON_03155,Laptop,Tokyo-04,2023-02-22,3987.6239914053135,3.0
JSON_03157,Laptop,Tokyo-04,2023-04-22,400.1427604213463,2.0
JSON_03159,Keyboard,NYC-02,2023-06-10,4199.974393807397,3.0
JSON_03160,TV,London-01,2023-02-16,227.97307927819966,1.0
JSON_03161,TV,Berlin-03,2023-06-06,2459.5208526466427,2.0
JSON_03162,Phone,Paris-05,2023-05-27,596.6401912816206,1.0
JSON_03163,Phone,London-01,2023-04-26,1280.6676752432534,1.0
JSON_03164,Cables,Berlin-03,2023-05-06,1132.5216770149198,1.0
JSON_03165,Laptop,Paris-05,2023-05-19,2093.72890276169,3.0
JSON_03168,Phone,NYC-02,2023-04-08,4239.364812417834,4.0
JSON_03169,Phone,Berlin-03,2023-03-23,1156.9028266861658,1.0
JSON_03172,Laptop,Tokyo-04,2023-06-04,1283.5262980063221,1.0
JSON_03173,Phone,London-01,2023-05-06,1087.028212447791,1.0
JSON_03175,Laptop,Tokyo-04,2023-06-29,2372.0587991711154,2.0
JSON_03176,Cables,Berlin-03,2023-04-01,2895.4649336260327,2.0
JSON_03178,Cables,London-01,2023-04-21,3585.247240065889,3.0
JSON_03181,Cables,Tokyo-04,2023-05-23,284.40248318522197,3.0
JSON_03184,TV,London-01,2023-03-18,4135.778142444362,3.0
JSON_03185,Monitor,Berlin-03,2023-05-09,1472.3307058593064,1.0
JSON_03186,Keyboard,NYC-02,2023-03-19,1304.8085287397728,3.0
JSON_03188,Cables,Paris-05,2023-06-05,1117.0367495491093,2.0
JSON_03190,Monitor,London-01,2023-02-26,1231.4544503569653,1.0
JSON_03191,Cables,Paris-05,2023-04-16,468.8026733834326,1.0
JSON_03193,Laptop,Tokyo-04,2023-02-07,975.1791870980582,3.0
JSON_03194,Laptop,Berlin-03,2023-06-14,1024.9891257135846,1.0
JSON_03196,TV,Paris-05,2023-05-02,262.7158349588069,1.0
JSON_03197,Mouse,NYC-02,2023-06-22,2807.2228010550775,4.0
JSON_03198,TV,Berlin-03,2023-04-06,940.9474336490091,3.0
JSON_03199,Keyboard,London-01,2023-02-19,2214.9046981519655,4.0
JSON_03200,Monitor,Tokyo-04,2023-05-26,3639.1347829789393,4.0
JSON_03201,TV,Paris-05,2023-03-31,3846.086170104274,4.0
JSON_03202,Monitor,London-01,2023-04-19,1100.046366708425,1.0
JSON_03204,Laptop,London-01,2023-03-05,4371.197152484326,4.0
JSON_03205,TV,Tokyo-04,2023-01-02,2554.998398247342,4.0
JSON_03206,Mouse,Berlin-03,2023-03-28,1645.5861308126389,3.0
JSON_03207,Phone,Tokyo-04,2023-05-29,3920.3935439773168,4.0
JSON_03208,Monitor,London-01,2023-06-15,1985.8025119681392,3.0
JSON_03209,Monitor,Berlin-03,2023-05-19,2274.253993626172,2.0
JSON_03210,Keyboard,Berlin-03,2023-02-04,763.775414465825,3.0
JSON_03211,Keyboard,London-01,2023-03-30,243.40751563711783,1.0
JSON_03212,Monitor,London-01,2023-01-22,1532.375671803682,2.0
JSON_03214,Phone,Tokyo-04,2023-06-01,539.2998782962675,2.0
JSON_03215,Laptop,NYC-02,2023-04-11,3333.7832657066883,3.0
JSON_03216,Keyboard,Berlin-03,2023-06-20,1610.4162986979597,2.0
JSON_03217,Laptop,Paris-05,2023-06-28,2174.6595221114057,3.0
JSON_03218,Mouse,NYC-02,2023-01-15,2294.1472450521783,2.0
JSON_03219,Mouse,Berlin-03,2023-04-26,3046.1508454163004,3.0
JSON_03220,Phone,London-01,2023-06-28,150.8935861381896,1.0
JSON_03222,Laptop,Berlin-03,2023-01-15,2763.2681127753567,2.0
JSON_03224,Phone,Tokyo-04,2023-01-07,2213.5676701108973,4.0
JSON_03225,Keyboard,NYC-02,2023-02-18,1455.8794751630094,1.0
JSON_03226,Phone,NYC-02,2023-05-06,2308.022412870743,3.0
JSON_03229,Phone,Tokyo-04,2023-04-24,787.1067125980605,2.0
JSON_03230,Phone,Paris-05,2023-02-24,2544.314378282748,4.0
JSON_03232,Cables,NYC-02,2023-01-25,666.5705612141387,4.0
JSON_03233,Monitor,NYC-02,2023-02-24,3201.5158674611585,3.0
JSON_03234,Laptop,Paris-05,2023-02-03,1317.861204089074,1.0
JSON_03235,Keyboard,London-01,2023-05-29,3215.823392755154,3.0
JSON_03236,Mouse,NYC-02,2023-05-17,2027.4154349367454,4.0
JSON_03237,Keyboard,Berlin-03,2023-02-23,799.0684936397832,3.0
JSON_03238,Laptop,Tokyo-04,2023-01-06,1058.7473292997322,3.0
JSON_03239,Monitor,NYC-02,2023-03-18,565.8327529167337,3.0
JSON_03240,Laptop,Paris-05,2023-05-07,794.1583547260346,1.0
JSON_03241,TV,Tokyo-04,2023-06-17,2498.7355669612434,2.0
JSON_03243,Keyboard,NYC-02,2023-02-17,2209.3819182554885,3.0
JSON_03244,Mouse,London-01,2023-06-28,1425.8783561042226,1.0
JSON_03246,Mouse,NYC-02,2023-04-21,1053.6606136384262,1.0
JSON_03247,Laptop,London-01,2023-02-08,385.6997489567812,1.0
JSON_03248,Cables,London-01,2023-03-20,2630.9460539754286,3.0
JSON_03250,Laptop,Paris-05,2023-04-22,592.5480857077911,1.0
JSON_03251,Phone,NYC-02,2023-02-22,2117.661220234445,2.0
JSON_03253,Keyboard,Paris-05,2023-02-23,1344.604408081697,1.0
JSON_03254,Monitor,Paris-05,2023-03-14,4135.117975726815,4.0
JSON_03255,TV,NYC-02,2023-03-25,4700.648670749351,4.0
JSON_03256,Monitor,Tokyo-04,2023-05-05,1323.0152677994288,1.0
JSON_03257,Cables,London-01,2023-05-06,3844.350918732192,4.0
JSON_03258,Cables,Paris-05,2023-04-01,2080.649394703967,4.0
JSON_03260,Keyboard,Tokyo-04,2023-03-19,5928.05549217703,4.0
JSON_03261,TV,Paris-05,2023-03-29,2442.302798038197,2.0
JSON_03263,Phone,London-01,2023-03-24,1199.1067621406703,1.0
JSON_03264,Phone,Paris-05,2023-05-03,2681.568662676392,3.0
JSON_03265,Mouse,Tokyo-04,2023-05-08,2498.6632026085076,2.0
JSON_03266,Keyboard,Berlin-03,2023-05-04,1204.0671503873002,4.0
JSON_03267,Keyboard,Berlin-03,2023-04-30,2637.157705582218,2.0
JSON_03268,Phone,NYC-02,2023-03-07,4170.433998541478,3.0
JSON_03270,Laptop,NYC-02,2023-05-15,543.4806872368499,1.0
JSON_03271,TV,NYC-02,2023-02-09,1869.8542455054012,4.0
JSON_03273,Cables,Tokyo-04,2023-02-08,3712.6238553476855,4.0
JSON_03275,Keyboard,London-01,2023-02-09,1720.360092583484,4.0
JSON_03276,TV,London-01,2023-05-20,1036.0890238345364,1.0
JSON_03277,Cables,London-01,2023-02-20,751.8046892105765,2.0
JSON_03278,Laptop,London-01,2023-05-15,2500.3872685939236,2.0
JSON_03279,Keyboard,Berlin-03,2023-03-31,466.8128145809203,1.0
JSON_03280,Cables,Tokyo-04,2023-06-15,251.4244131750157,4.0
JSON_03281,Monitor,NYC-02,2023-06-16,2987.9836446166705,2.0
JSON_03282,Mouse,NYC-02,2023-01-31,336.60199782203676,3.0
JSON_03283,Keyboard,Tokyo-04,2023-01-13,2173.8409449295104,4.0
JSON_03284,Mouse,NYC-02,2023-04-11,5020.605993725219,4.0
JSON_03285,Cables,London-01,2023-05-23,1491.6673126754772,1.0
JSON_03286,TV,Berlin-03,2023-01-12,1472.3235867625046,2.0
JSON_03287,Keyboard,Berlin-03,2023-03-23,1845.955651488431,2.0
JSON_03288,Mouse,Berlin-03,2023-01-30,1733.0501590994684,3.0
JSON_03290,Mouse,NYC-02,2023-03-24,407.28360001931173,4.0
JSON_03291,Mouse,Berlin-03,2023-06-11,2600.529722077213,2.0
JSON_03292,Laptop,Berlin-03,2023-04-06,2922.79966774784,2.0
JSON_03294,Monitor,Berlin-03,2023-02-06,4360.317249925882,4.0
JSON_03295,Laptop,NYC-02,2023-01-19,1132.0857889316974,1.0
JSON_03296,Keyboard,Tokyo-04,2023-06-07,1233.0373969955172,2.0
JSON_03299,TV,Paris-05,2023-06-29,622.8568360206631,2.0
JSON_03300,TV,Berlin-03,2023-06-17,370.19612802283325,1.0
JSON_03301,Monitor,Tokyo-04,2023-01-11,1189.1588662175968,1.0
JSON_03302,TV,Berlin-03,2023-03-08,1538.4866933352785,2.0
JSON_03304,Laptop,Berlin-03,2023-03-16,1957.8528718283558,2.0
JSON_03305,Cables,London-01,2023-01-30,382.64738729017915,1.0
JSON_03307,Monitor,NYC-02,2023-02-15,2251.09960621264,4.0
JSON_03308,Cables,Paris-05,2023-01-01,998.5440523883018,1.0
JSON_03309,Monitor,Tokyo-04,2023-06-27,2567.263109628978,2.0
JSON_03310,Mouse,Berlin-03,2023-05-01,2469.9717659752732,3.0
JSON_03311,Keyboard,NYC-02,2023-05-20,729.0184231256584,1.0
JSON_03312,TV,Tokyo-04,2023-04-20,1168.4047681762704,1.0
JSON_03314,Monitor,Berlin-03,2023-01-18,576.4484458268935,2.0
JSON_03316,Monitor,Berlin-03,2023-02-26,232.24789909565,2.0
JSON_03317,Phone,Tokyo-04,2023-04-29,3837.256387936386,3.0
JSON_03318,Cables,London-01,2023-05-29,4015.371427261634,4.0
JSON_03319,Laptop,London-01,2023-03-25,4460.491015356129,3.0
JSON_03322,Keyboard,Berlin-03,2023-02-21,3793.867238130051,3.0
JSON_03323,Phone,Berlin-03,2023-05-05,5866.179582556012,4.0
JSON_03324,Laptop,Paris-05,2023-03-02,4140.03013180282,4.0
JSON_03325,Laptop,Berlin-03,2023-02-09,532.5073872367351,1.0
JSON_03326,Cables,Berlin-03,2023-03-29,2649.8906594304367,2.0
JSON_03327,Monitor,Paris-05,2023-01-23,2381.3792549276905,3.0
JSON_03328,Monitor,NYC-02,2023-02-03,810.943785699441,2.0
JSON_03329,Cables,Paris-05,2023-01-07,5712.562454780396,4.0
JSON_03332,Laptop,Paris-05,2023-06-21,798.9430708056332,1.0
JSON_03335,Laptop,Berlin-03,2023-03-09,1015.8427303185327,3.0
JSON_03338,Phone,Tokyo-04,2023-03-01,1174.994788870044,4.0
JSON_03341,TV,Paris-05,2023-03-13,1210.6043320865085,2.0
JSON_03342,Laptop,Berlin-03,2023-04-04,897.3095546240637,1.0
JSON_03343,Phone,Tokyo-04,2023-06-03,1226.0635560507633,2.0
JSON_03344,Mouse,Berlin-03,2023-01-11,1285.1072784085247,2.0
JSON_03345,Mouse,NYC-02,2023-03-22,5930.902609072047,4.0
JSON_03346,Mouse,Paris-05,2023-02-17,2191.976843105257,4.0
JSON_03348,Mouse,Berlin-03,2023-04-24,826.5468522772904,4.0
JSON_03351,Mouse,Paris-05,2023-01-21,5368.093578197101,4.0
JSON_03353,Monitor,London-01,2023-02-20,812.3797348456824,4.0
JSON_03354,Monitor,Tokyo-04,2023-05-23,3255.456929364432,4.0
JSON_03355,Keyboard,Berlin-03,2023-05-01,799.1488810564739,1.0
JSON_03357,Mouse,Berlin-03,2023-04-05,1124.1477666193596,2.0
JSON_03360,Cables,NYC-02,2023-05-11,1407.9007096247587,1.0
JSON_03361,TV,London-01,2023-01-02,1215.663784609186,2.0
JSON_03362,Laptop,Berlin-03,2023-02-12,4020.617300576894,3.0
JSON_03365,Phone,London-01,2023-04-25,1508.2131803010209,4.0
JSON_03368,Keyboard,Berlin-03,2023-04-14,3107.194769067049,4.0
JSON_03369,TV,Tokyo-04,2023-04-25,2790.985024741267,4.0
JSON_03371,Monitor,Paris-05,2023-04-30,1426.5392315740996,4.0
JSON_03372,Cables,Paris-05,2023-04-08,1441.4794578875153,3.0
JSON_03375,Cables,Berlin-03,2023-02-23,1536.1739697229393,4.0
JSON_03376,Laptop,NYC-02,2023-02-16,4451.107765640038,3.0
JSON_03377,Monitor,NYC-02,2023-01-22,1069.5508877668472,1.0
JSON_03378,Keyboard,Tokyo-04,2023-02-10,780.855111061698,1.0
JSON_03379,Cables,Berlin-03,2023-06-25,925.2264353086476,2.0
JSON_03381,Laptop,Paris-05,2023-01-21,2635.4637766511123,4.0
JSON_03382,TV,Tokyo-04,2023-01-29,3362.0036206718505,3.0
JSON_03383,Laptop,London-01,2023-04-07,70.7216165590155,1.0
JSON_03386,Monitor,NYC-02,2023-04-06,2913.776663165745,4.0
JSON_03387,Monitor,Berlin-03,2023-05-21,2120.8948784830145,4.0
JSON_03388,Phone,London-01,2023-04-10,746.8949575037868,3.0
JSON_03389,TV,London-01,2023-06-25,2174.9041213457294,2.0
JSON_03390,Keyboard,Paris-05,2023-03-25,292.04940048478136,3.0
JSON_03391,Keyboard,Tokyo-04,2023-06-11,1122.3491656657397,1.0
JSON_03392,Cables,London-01,2023-03-02,4728.484762345699,4.0
JSON_03396,Cables,Tokyo-04,2023-02-23,153.89339063565276,1.0
JSON_03398,Laptop,London-01,2023-03-05,550.3237605169825,1.0
JSON_03401,TV,Paris-05,2023-03-19,969.5558700529269,4.0
JSON_03402,Cables,London-01,2023-06-17,1164.6654503992638,1.0
JSON_03403,Mouse,NYC-02,2023-06-10,778.1152563236285,1.0
JSON_03404,Monitor,Berlin-03,2023-05-25,826.1580102103569,2.0
JSON_03407,Cables,NYC-02,2023-06-09,4612.649696185391,4.0
JSON_03408,TV,NYC-02,2023-05-09,3054.73870961363,3.0
JSON_03409,Mouse,NYC-02,2023-04-12,1348.862437248587,4.0
JSON_03412,Phone,London-01,2023-06-26,1271.7095033550752,3.0
JSON_03413,Laptop,Tokyo-04,2023-05-23,5945.643027941968,4.0
JSON_03414,Laptop,London-01,2023-01-23,1583.4067166423338,2.0
JSON_03415,Mouse,Paris-05,2023-04-08,889.9152798635396,2.0
JSON_03417,Phone,Berlin-03,2023-03-10,1155.8806776510078,3.0
JSON_03419,Keyboard,Paris-05,2023-01-19,391.27578310296474,3.0
JSON_03424,Mouse,Paris-05,2023-04-02,837.8795674394194,4.0
JSON_03425,Laptop,London-01,2023-06-26,276.3235746101043,3.0
JSON_03429,Keyboard,Paris-05,2023-03-08,780.8310688824365,4.0
JSON_03431,Cables,Tokyo-04,2023-04-01,3032.904790629011,4.0
JSON_03432,Phone,London-01,2023-02-14,2547.2180715010327,2.0
JSON_03433,TV,Paris-05,2023-01-29,3682.6425177449123,3.0
JSON_03436,Cables,Berlin-03,2023-05-06,2693.730575725623,2.0
JSON_03437,Mouse,Tokyo-04,2023-04-23,203.45580744554388,2.0
JSON_03440,Mouse,NYC-02,2023-01-14,179.70706500517576,2.0
JSON_03441,Phone,London-01,2023-03-19,863.8944826523559,4.0
JSON_03443,Laptop,Paris-05,2023-03-20,214.79432890194084,1.0
JSON_03445,Keyboard,Berlin-03,2023-04-28,1841.3713034257948,2.0
JSON_03446,Phone,Paris-05,2023-02-14,817.3256431825221,1.0
JSON_03447,Laptop,Paris-05,2023-03-24,2277.969191501401,2.0
JSON_03449,Keyboard,Berlin-03,2023-02-28,4289.022560638983,3.0
JSON_03450,Phone,Tokyo-04,2023-06-22,494.279307010211,3.0
JSON_03452,Monitor,Berlin-03,2023-05-07,1441.8742117950262,4.0
JSON_03453,Laptop,London-01,2023-05-05,1385.0406885402733,3.0
JSON_03455,Keyboard,NYC-02,2023-04-13,973.5035096399464,1.0
JSON_03457,Phone,Tokyo-04,2023-05-19,244.29808774822254,1.0
JSON_03458,Keyboard,Paris-05,2023-03-05,402.957374463845,3.0
JSON_03459,Monitor,Tokyo-04,2023-05-05,398.6460673300685,1.0
JSON_03460,TV,Tokyo-04,2023-01-24,5957.802793643042,4.0
JSON_03461,Keyboard,NYC-02,2023-01-29,792.0896633355107,3.0
JSON_03462,TV,NYC-02,2023-01-20,3245.50950373748,4.0
JSON_03464,Keyboard,London-01,2023-05-03,4473.890140349469,3.0
JSON_03465,Laptop,Paris-05,2023-05-01,827.9925990037854,3.0
JSON_03467,Mouse,NYC-02,2023-05-23,1451.9357367547143,1.0
JSON_03469,Laptop,Tokyo-04,2023-01-25,2530.9376608685416,2.0
JSON_03471,Monitor,London-01,2023-04-08,932.0631320300973,1.0
JSON_03472,Mouse,Berlin-03,2023-01-10,1280.5464211646163,2.0
JSON_03473,Mouse,London-01,2023-05-19,2559.280917706116,2.0
JSON_03475,Phone,London-01,2023-01-04,1098.6639761229367,2.0
JSON_03476,Monitor,Tokyo-04,2023-01-29,522.4616125252485,1.0
JSON_03477,Laptop,Tokyo-04,2023-06-02,956.970413819221,1.0
JSON_03478,Mouse,Berlin-03,2023-06-13,1207.3871131433143,2.0
JSON_03479,Phone,London-01,2023-06-06,3849.0781263116496,3.0
JSON_03480,TV,London-01,2023-05-12,2487.6700997651365,3.0
JSON_03481,TV,London-01,2023-03-16,278.7321754857207,3.0
JSON_03485,Keyboard,London-01,2023-03-08,811.5048954046249,1.0
JSON_03486,Keyboard,NYC-02,2023-02-07,644.3009746195182,4.0
JSON_03488,Mouse,London-01,2023-06-24,2925.106075110221,2.0
JSON_03490,Monitor,London-01,2023-03-15,2749.9385802542283,3.0
JSON_03492,Cables,London-01,2023-06-28,3898.20862641216,3.0
JSON_03493,Keyboard,Berlin-03,2023-03-20,3821.5228273385455,4.0
JSON_03494,TV,Tokyo-04,2023-03-08,3004.1602989973285,3.0
JSON_03496,Monitor,Tokyo-04,2023-05-05,5434.630726294498,4.0
JSON_03497,Mouse,Berlin-03,2023-06-06,1183.209212897048,2.0
